Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	1717	1729	100	2000	0.98	S12_20180228_060002.wav_1717	GreyGibbon
2	Spectrogram 1	1	1741	1753	100	2000	1	S12_20180228_060002.wav_1741	GreyGibbon
3	Spectrogram 1	1	1783	1795	100	2000	0.9	S12_20180228_060002.wav_1783	GreyGibbon
1	Spectrogram 1	1	1909	1921	100	2000	1	S12_20180228_060002.wav_1909	GreyGibbon
2	Spectrogram 1	1	1957	1969	100	2000	1	S12_20180228_060002.wav_1957	GreyGibbon
3	Spectrogram 1	1	1987	1999	100	2000	1	S12_20180228_060002.wav_1987	GreyGibbon
4	Spectrogram 1	1	2023	2035	100	2000	1	S12_20180228_060002.wav_2023	GreyGibbon
5	Spectrogram 1	1	2053	2065	100	2000	1	S12_20180228_060002.wav_2053	GreyGibbon
6	Spectrogram 1	1	2089	2101	100	2000	1	S12_20180228_060002.wav_2089	GreyGibbon
7	Spectrogram 1	1	2125	2137	100	2000	1	S12_20180228_060002.wav_2125	GreyGibbon
8	Spectrogram 1	1	2173	2185	100	2000	0.99	S12_20180228_060002.wav_2173	GreyGibbon
9	Spectrogram 1	1	2209	2221	100	2000	1	S12_20180228_060002.wav_2209	GreyGibbon
10	Spectrogram 1	1	2245	2257	100	2000	1	S12_20180228_060002.wav_2245	GreyGibbon
11	Spectrogram 1	1	2293	2305	100	2000	1	S12_20180228_060002.wav_2293	GreyGibbon
12	Spectrogram 1	1	2347	2359	100	2000	0.99	S12_20180228_060002.wav_2347	GreyGibbon
