Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	1801	1813	100	2000	0.75	S14_20180218_060002.wav_1801	GreyGibbon
1	Spectrogram 1	1	1801	1813	100	2000	0.75	S14_20180218_060002.wav_1801	GreyGibbon
2	Spectrogram 1	1	1831	1843	100	2000	0.93	S14_20180218_060002.wav_1831	GreyGibbon
1	Spectrogram 1	1	2509	2521	100	2000	0.54	S14_20180218_060002.wav_2509	GreyGibbon
2	Spectrogram 1	1	2545	2557	100	2000	0.81	S14_20180218_060002.wav_2545	GreyGibbon
3	Spectrogram 1	1	2743	2755	100	2000	0.77	S14_20180218_060002.wav_2743	GreyGibbon
4	Spectrogram 1	1	2773	2785	100	2000	0.79	S14_20180218_060002.wav_2773	GreyGibbon
5	Spectrogram 1	1	2809	2821	100	2000	0.58	S14_20180218_060002.wav_2809	GreyGibbon
6	Spectrogram 1	1	2851	2863	100	2000	0.98	S14_20180218_060002.wav_2851	GreyGibbon
1	Spectrogram 1	1	3097	3109	100	2000	0.98	S14_20180218_060002.wav_3097	GreyGibbon
2	Spectrogram 1	1	3229	3241	100	2000	0.7	S14_20180218_060002.wav_3229	GreyGibbon
3	Spectrogram 1	1	3433	3445	100	2000	0.89	S14_20180218_060002.wav_3433	GreyGibbon
4	Spectrogram 1	1	3493	3505	100	2000	0.88	S14_20180218_060002.wav_3493	GreyGibbon
1	Spectrogram 1	1	3805	3817	100	2000	0.58	S14_20180218_060002.wav_3805	GreyGibbon
