Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	3847	3859	100	2000	1	S16_20180214_060002.wav_3847	GreyGibbon
2	Spectrogram 1	1	3913	3925	100	2000	1	S16_20180214_060002.wav_3913	GreyGibbon
3	Spectrogram 1	1	3979	3991	100	2000	0.92	S16_20180214_060002.wav_3979	GreyGibbon
4	Spectrogram 1	1	4177	4189	100	2000	1	S16_20180214_060002.wav_4177	GreyGibbon
1	Spectrogram 1	1	4249	4261	100	2000	1	S16_20180214_060002.wav_4249	GreyGibbon
2	Spectrogram 1	1	4327	4339	100	2000	0.99	S16_20180214_060002.wav_4327	GreyGibbon
3	Spectrogram 1	1	4393	4405	100	2000	0.91	S16_20180214_060002.wav_4393	GreyGibbon
4	Spectrogram 1	1	4459	4471	100	2000	0.99	S16_20180214_060002.wav_4459	GreyGibbon
5	Spectrogram 1	1	4561	4573	100	2000	1	S16_20180214_060002.wav_4561	GreyGibbon
6	Spectrogram 1	1	4645	4657	100	2000	0.84	S16_20180214_060002.wav_4645	GreyGibbon
7	Spectrogram 1	1	4729	4741	100	2000	0.54	S16_20180214_060002.wav_4729	GreyGibbon
8	Spectrogram 1	1	4801	4813	100	2000	1	S16_20180214_060002.wav_4801	GreyGibbon
1	Spectrogram 1	1	4807	4819	100	2000	1	S16_20180214_060002.wav_4807	GreyGibbon
2	Spectrogram 1	1	4927	4939	100	2000	1	S16_20180214_060002.wav_4927	GreyGibbon
1	Spectrogram 1	1	6613	6625	100	2000	0.92	S16_20180214_060002.wav_6613	GreyGibbon
