Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	5821	5833	100	2000	0.7	S14_20180326_060002.wav_5821	GreyGibbon
2	Spectrogram 1	1	5875	5887	100	2000	0.99	S14_20180326_060002.wav_5875	GreyGibbon
1	Spectrogram 1	1	6049	6061	100	2000	0.98	S14_20180326_060002.wav_6049	GreyGibbon
2	Spectrogram 1	1	6079	6091	100	2000	1	S14_20180326_060002.wav_6079	GreyGibbon
3	Spectrogram 1	1	6115	6127	100	2000	0.96	S14_20180326_060002.wav_6115	GreyGibbon
4	Spectrogram 1	1	6175	6187	100	2000	0.98	S14_20180326_060002.wav_6175	GreyGibbon
5	Spectrogram 1	1	6217	6229	100	2000	0.91	S14_20180326_060002.wav_6217	GreyGibbon
6	Spectrogram 1	1	6415	6427	100	2000	0.51	S14_20180326_060002.wav_6415	GreyGibbon
7	Spectrogram 1	1	6457	6469	100	2000	0.51	S14_20180326_060002.wav_6457	GreyGibbon
8	Spectrogram 1	1	6517	6529	100	2000	0.59	S14_20180326_060002.wav_6517	GreyGibbon
9	Spectrogram 1	1	6757	6769	100	2000	1	S14_20180326_060002.wav_6757	GreyGibbon
10	Spectrogram 1	1	6793	6805	100	2000	0.97	S14_20180326_060002.wav_6793	GreyGibbon
11	Spectrogram 1	1	6853	6865	100	2000	0.82	S14_20180326_060002.wav_6853	GreyGibbon
12	Spectrogram 1	1	6985	6997	100	2000	0.97	S14_20180326_060002.wav_6985	GreyGibbon
13	Spectrogram 1	1	7045	7057	100	2000	0.99	S14_20180326_060002.wav_7045	GreyGibbon
14	Spectrogram 1	1	7129	7141	100	2000	0.99	S14_20180326_060002.wav_7129	GreyGibbon
15	Spectrogram 1	1	7183	7195	100	2000	0.78	S14_20180326_060002.wav_7183	GreyGibbon
