Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	2485	2497	100	2000	0.9	S15_20180302_060002.wav_2485	GreyGibbon
2	Spectrogram 1	1	2521	2533	100	2000	0.54	S15_20180302_060002.wav_2521	GreyGibbon
3	Spectrogram 1	1	2563	2575	100	2000	0.6	S15_20180302_060002.wav_2563	GreyGibbon
4	Spectrogram 1	1	2605	2617	100	2000	0.63	S15_20180302_060002.wav_2605	GreyGibbon
5	Spectrogram 1	1	2635	2647	100	2000	0.77	S15_20180302_060002.wav_2635	GreyGibbon
1	Spectrogram 1	1	4897	4909	100	2000	0.81	S15_20180302_060002.wav_4897	GreyGibbon
1	Spectrogram 1	1	6001	6013	100	2000	0.98	S15_20180302_060002.wav_6001	GreyGibbon
1	Spectrogram 1	1	6001	6013	100	2000	0.98	S15_20180302_060002.wav_6001	GreyGibbon
2	Spectrogram 1	1	6019	6031	100	2000	0.68	S15_20180302_060002.wav_6019	GreyGibbon
3	Spectrogram 1	1	6043	6055	100	2000	0.98	S15_20180302_060002.wav_6043	GreyGibbon
4	Spectrogram 1	1	6181	6193	100	2000	0.79	S15_20180302_060002.wav_6181	GreyGibbon
5	Spectrogram 1	1	7159	7171	100	2000	0.85	S15_20180302_060002.wav_7159	GreyGibbon
6	Spectrogram 1	1	7183	7195	100	2000	0.92	S15_20180302_060002.wav_7183	GreyGibbon
