Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	3727	3739	100	2000	1	S19_20180426_060002.wav_3727	GreyGibbon
2	Spectrogram 1	1	3751	3763	100	2000	1	S19_20180426_060002.wav_3751	GreyGibbon
3	Spectrogram 1	1	3793	3805	100	2000	1	S19_20180426_060002.wav_3793	GreyGibbon
4	Spectrogram 1	1	3835	3847	100	2000	1	S19_20180426_060002.wav_3835	GreyGibbon
5	Spectrogram 1	1	3871	3883	100	2000	1	S19_20180426_060002.wav_3871	GreyGibbon
6	Spectrogram 1	1	3913	3925	100	2000	1	S19_20180426_060002.wav_3913	GreyGibbon
7	Spectrogram 1	1	3967	3979	100	2000	1	S19_20180426_060002.wav_3967	GreyGibbon
8	Spectrogram 1	1	4015	4027	100	2000	1	S19_20180426_060002.wav_4015	GreyGibbon
9	Spectrogram 1	1	4063	4075	100	2000	1	S19_20180426_060002.wav_4063	GreyGibbon
10	Spectrogram 1	1	4111	4123	100	2000	0.99	S19_20180426_060002.wav_4111	GreyGibbon
11	Spectrogram 1	1	4171	4183	100	2000	1	S19_20180426_060002.wav_4171	GreyGibbon
1	Spectrogram 1	1	4219	4231	100	2000	1	S19_20180426_060002.wav_4219	GreyGibbon
2	Spectrogram 1	1	4237	4249	100	2000	1	S19_20180426_060002.wav_4237	GreyGibbon
3	Spectrogram 1	1	4291	4303	100	2000	1	S19_20180426_060002.wav_4291	GreyGibbon
4	Spectrogram 1	1	4327	4339	100	2000	1	S19_20180426_060002.wav_4327	GreyGibbon
5	Spectrogram 1	1	4351	4363	100	2000	1	S19_20180426_060002.wav_4351	GreyGibbon
6	Spectrogram 1	1	4405	4417	100	2000	0.91	S19_20180426_060002.wav_4405	GreyGibbon
7	Spectrogram 1	1	4441	4453	100	2000	1	S19_20180426_060002.wav_4441	GreyGibbon
8	Spectrogram 1	1	4465	4477	100	2000	1	S19_20180426_060002.wav_4465	GreyGibbon
9	Spectrogram 1	1	4531	4543	100	2000	1	S19_20180426_060002.wav_4531	GreyGibbon
10	Spectrogram 1	1	4591	4603	100	2000	1	S19_20180426_060002.wav_4591	GreyGibbon
11	Spectrogram 1	1	4681	4693	100	2000	1	S19_20180426_060002.wav_4681	GreyGibbon
