Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	1471	1483	100	2000	0.91	S13_20180624_060002.wav_1471	GreyGibbon
2	Spectrogram 1	1	1609	1621	100	2000	0.88	S13_20180624_060002.wav_1609	GreyGibbon
3	Spectrogram 1	1	1657	1669	100	2000	0.54	S13_20180624_060002.wav_1657	GreyGibbon
4	Spectrogram 1	1	1669	1681	100	2000	0.87	S13_20180624_060002.wav_1669	GreyGibbon
5	Spectrogram 1	1	1687	1699	100	2000	0.5	S13_20180624_060002.wav_1687	GreyGibbon
6	Spectrogram 1	1	1705	1717	100	2000	0.72	S13_20180624_060002.wav_1705	GreyGibbon
1	Spectrogram 1	1	2719	2731	100	2000	0.67	S13_20180624_060002.wav_2719	GreyGibbon
1	Spectrogram 1	1	3169	3181	100	2000	0.56	S13_20180624_060002.wav_3169	GreyGibbon
1	Spectrogram 1	1	5023	5035	100	2000	0.52	S13_20180624_060002.wav_5023	GreyGibbon
2	Spectrogram 1	1	5089	5101	100	2000	0.56	S13_20180624_060002.wav_5089	GreyGibbon
1	Spectrogram 1	1	6619	6631	100	2000	0.52	S13_20180624_060002.wav_6619	GreyGibbon
2	Spectrogram 1	1	6643	6655	100	2000	0.84	S13_20180624_060002.wav_6643	GreyGibbon
3	Spectrogram 1	1	6871	6883	100	2000	0.88	S13_20180624_060002.wav_6871	GreyGibbon
