Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	5833	5845	100	2000	0.87	S18_20180326_060002.wav_5833	GreyGibbon
2	Spectrogram 1	1	5881	5893	100	2000	0.95	S18_20180326_060002.wav_5881	GreyGibbon
3	Spectrogram 1	1	5929	5941	100	2000	0.99	S18_20180326_060002.wav_5929	GreyGibbon
1	Spectrogram 1	1	6043	6055	100	2000	1	S18_20180326_060002.wav_6043	GreyGibbon
2	Spectrogram 1	1	6109	6121	100	2000	0.92	S18_20180326_060002.wav_6109	GreyGibbon
3	Spectrogram 1	1	6169	6181	100	2000	1	S18_20180326_060002.wav_6169	GreyGibbon
4	Spectrogram 1	1	6229	6241	100	2000	0.66	S18_20180326_060002.wav_6229	GreyGibbon
5	Spectrogram 1	1	6313	6325	100	2000	1	S18_20180326_060002.wav_6313	GreyGibbon
6	Spectrogram 1	1	6385	6397	100	2000	0.97	S18_20180326_060002.wav_6385	GreyGibbon
7	Spectrogram 1	1	6433	6445	100	2000	0.89	S18_20180326_060002.wav_6433	GreyGibbon
8	Spectrogram 1	1	6469	6481	100	2000	0.5	S18_20180326_060002.wav_6469	GreyGibbon
9	Spectrogram 1	1	6511	6523	100	2000	1	S18_20180326_060002.wav_6511	GreyGibbon
10	Spectrogram 1	1	6631	6643	100	2000	0.68	S18_20180326_060002.wav_6631	GreyGibbon
11	Spectrogram 1	1	6721	6733	100	2000	1	S18_20180326_060002.wav_6721	GreyGibbon
