Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	3841	3853	100	2000	0.99	S16_20180328_060002.wav_3841	GreyGibbon
2	Spectrogram 1	1	3883	3895	100	2000	1	S16_20180328_060002.wav_3883	GreyGibbon
3	Spectrogram 1	1	3931	3943	100	2000	0.98	S16_20180328_060002.wav_3931	GreyGibbon
4	Spectrogram 1	1	3997	4009	100	2000	1	S16_20180328_060002.wav_3997	GreyGibbon
5	Spectrogram 1	1	4063	4075	100	2000	0.98	S16_20180328_060002.wav_4063	GreyGibbon
6	Spectrogram 1	1	4111	4123	100	2000	1	S16_20180328_060002.wav_4111	GreyGibbon
7	Spectrogram 1	1	4189	4201	100	2000	0.98	S16_20180328_060002.wav_4189	GreyGibbon
1	Spectrogram 1	1	4267	4279	100	2000	1	S16_20180328_060002.wav_4267	GreyGibbon
2	Spectrogram 1	1	4333	4345	100	2000	1	S16_20180328_060002.wav_4333	GreyGibbon
3	Spectrogram 1	1	4471	4483	100	2000	1	S16_20180328_060002.wav_4471	GreyGibbon
1	Spectrogram 1	1	4885	4897	100	2000	0.78	S16_20180328_060002.wav_4885	GreyGibbon
2	Spectrogram 1	1	5191	5203	100	2000	0.72	S16_20180328_060002.wav_5191	GreyGibbon
1	Spectrogram 1	1	5467	5479	100	2000	0.87	S16_20180328_060002.wav_5467	GreyGibbon
2	Spectrogram 1	1	5641	5653	100	2000	0.53	S16_20180328_060002.wav_5641	GreyGibbon
