Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	5161	5173	100	2000	0.99	S14_20180420_060002.wav_5161	GreyGibbon
2	Spectrogram 1	1	5209	5221	100	2000	0.77	S14_20180420_060002.wav_5209	GreyGibbon
3	Spectrogram 1	1	5323	5335	100	2000	0.94	S14_20180420_060002.wav_5323	GreyGibbon
1	Spectrogram 1	1	5437	5449	100	2000	0.59	S14_20180420_060002.wav_5437	GreyGibbon
2	Spectrogram 1	1	5479	5491	100	2000	0.98	S14_20180420_060002.wav_5479	GreyGibbon
3	Spectrogram 1	1	5539	5551	100	2000	0.75	S14_20180420_060002.wav_5539	GreyGibbon
4	Spectrogram 1	1	5599	5611	100	2000	0.99	S14_20180420_060002.wav_5599	GreyGibbon
5	Spectrogram 1	1	5653	5665	100	2000	1	S14_20180420_060002.wav_5653	GreyGibbon
6	Spectrogram 1	1	5707	5719	100	2000	0.96	S14_20180420_060002.wav_5707	GreyGibbon
7	Spectrogram 1	1	5767	5779	100	2000	0.99	S14_20180420_060002.wav_5767	GreyGibbon
8	Spectrogram 1	1	5827	5839	100	2000	0.98	S14_20180420_060002.wav_5827	GreyGibbon
9	Spectrogram 1	1	5917	5929	100	2000	0.97	S14_20180420_060002.wav_5917	GreyGibbon
