Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	1309	1321	100	2000	0.55	S12_20180214_060002.wav_1309	GreyGibbon
2	Spectrogram 1	1	1339	1351	100	2000	0.99	S12_20180214_060002.wav_1339	GreyGibbon
3	Spectrogram 1	1	1375	1387	100	2000	0.72	S12_20180214_060002.wav_1375	GreyGibbon
1	Spectrogram 1	1	4783	4795	100	2000	0.98	S12_20180214_060002.wav_4783	GreyGibbon
2	Spectrogram 1	1	4801	4813	100	2000	0.58	S12_20180214_060002.wav_4801	GreyGibbon
1	Spectrogram 1	1	4801	4813	100	2000	0.58	S12_20180214_060002.wav_4801	GreyGibbon
2	Spectrogram 1	1	4831	4843	100	2000	0.92	S12_20180214_060002.wav_4831	GreyGibbon
3	Spectrogram 1	1	4885	4897	100	2000	0.71	S12_20180214_060002.wav_4885	GreyGibbon
4	Spectrogram 1	1	4915	4927	100	2000	0.98	S12_20180214_060002.wav_4915	GreyGibbon
5	Spectrogram 1	1	4981	4993	100	2000	0.63	S12_20180214_060002.wav_4981	GreyGibbon
6	Spectrogram 1	1	5017	5029	100	2000	0.98	S12_20180214_060002.wav_5017	GreyGibbon
7	Spectrogram 1	1	5047	5059	100	2000	0.58	S12_20180214_060002.wav_5047	GreyGibbon
8	Spectrogram 1	1	5185	5197	100	2000	0.98	S12_20180214_060002.wav_5185	GreyGibbon
9	Spectrogram 1	1	5215	5227	100	2000	0.98	S12_20180214_060002.wav_5215	GreyGibbon
10	Spectrogram 1	1	5377	5389	100	2000	0.98	S12_20180214_060002.wav_5377	GreyGibbon
1	Spectrogram 1	1	5419	5431	100	2000	0.57	S12_20180214_060002.wav_5419	GreyGibbon
2	Spectrogram 1	1	5497	5509	100	2000	0.86	S12_20180214_060002.wav_5497	GreyGibbon
