Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	3655	3667	100	2000	0.63	S13_20180224_060002.wav_3655	GreyGibbon
2	Spectrogram 1	1	3691	3703	100	2000	0.96	S13_20180224_060002.wav_3691	GreyGibbon
1	Spectrogram 1	1	4747	4759	100	2000	0.93	S13_20180224_060002.wav_4747	GreyGibbon
2	Spectrogram 1	1	4795	4807	100	2000	1	S13_20180224_060002.wav_4795	GreyGibbon
1	Spectrogram 1	1	4873	4885	100	2000	0.82	S13_20180224_060002.wav_4873	GreyGibbon
2	Spectrogram 1	1	4933	4945	100	2000	0.96	S13_20180224_060002.wav_4933	GreyGibbon
3	Spectrogram 1	1	4987	4999	100	2000	0.91	S13_20180224_060002.wav_4987	GreyGibbon
4	Spectrogram 1	1	5065	5077	100	2000	0.99	S13_20180224_060002.wav_5065	GreyGibbon
5	Spectrogram 1	1	5119	5131	100	2000	1	S13_20180224_060002.wav_5119	GreyGibbon
6	Spectrogram 1	1	5197	5209	100	2000	0.98	S13_20180224_060002.wav_5197	GreyGibbon
7	Spectrogram 1	1	5275	5287	100	2000	1	S13_20180224_060002.wav_5275	GreyGibbon
8	Spectrogram 1	1	5341	5353	100	2000	0.67	S13_20180224_060002.wav_5341	GreyGibbon
1	Spectrogram 1	1	5425	5437	100	2000	1	S13_20180224_060002.wav_5425	GreyGibbon
