Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	3379	3391	100	2000	0.55	S15_20180220_060002.wav_3379	GreyGibbon
1	Spectrogram 1	1	3889	3901	100	2000	1	S15_20180220_060002.wav_3889	GreyGibbon
2	Spectrogram 1	1	3967	3979	100	2000	1	S15_20180220_060002.wav_3967	GreyGibbon
3	Spectrogram 1	1	4045	4057	100	2000	0.82	S15_20180220_060002.wav_4045	GreyGibbon
1	Spectrogram 1	1	5557	5569	100	2000	0.8	S15_20180220_060002.wav_5557	GreyGibbon
2	Spectrogram 1	1	5845	5857	100	2000	0.99	S15_20180220_060002.wav_5845	GreyGibbon
1	Spectrogram 1	1	6193	6205	100	2000	0.96	S15_20180220_060002.wav_6193	GreyGibbon
2	Spectrogram 1	1	6397	6409	100	2000	1	S15_20180220_060002.wav_6397	GreyGibbon
3	Spectrogram 1	1	6547	6559	100	2000	0.78	S15_20180220_060002.wav_6547	GreyGibbon
4	Spectrogram 1	1	6613	6625	100	2000	0.97	S15_20180220_060002.wav_6613	GreyGibbon
5	Spectrogram 1	1	6655	6667	100	2000	0.59	S15_20180220_060002.wav_6655	GreyGibbon
6	Spectrogram 1	1	6787	6799	100	2000	1	S15_20180220_060002.wav_6787	GreyGibbon
7	Spectrogram 1	1	6919	6931	100	2000	0.96	S15_20180220_060002.wav_6919	GreyGibbon
8	Spectrogram 1	1	6961	6973	100	2000	0.55	S15_20180220_060002.wav_6961	GreyGibbon
9	Spectrogram 1	1	6985	6997	100	2000	0.87	S15_20180220_060002.wav_6985	GreyGibbon
10	Spectrogram 1	1	7015	7027	100	2000	0.5	S15_20180220_060002.wav_7015	GreyGibbon
11	Spectrogram 1	1	7111	7123	100	2000	0.99	S15_20180220_060002.wav_7111	GreyGibbon
