Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	2401	2413	100	2000	0.72	S19_20180518_060002.wav_2401	GreyGibbon
1	Spectrogram 1	1	2401	2413	100	2000	0.72	S19_20180518_060002.wav_2401	GreyGibbon
1	Spectrogram 1	1	6433	6445	100	2000	1	S19_20180518_060002.wav_6433	GreyGibbon
2	Spectrogram 1	1	6463	6475	100	2000	1	S19_20180518_060002.wav_6463	GreyGibbon
3	Spectrogram 1	1	6511	6523	100	2000	1	S19_20180518_060002.wav_6511	GreyGibbon
4	Spectrogram 1	1	6559	6571	100	2000	1	S19_20180518_060002.wav_6559	GreyGibbon
5	Spectrogram 1	1	6601	6613	100	2000	1	S19_20180518_060002.wav_6601	GreyGibbon
6	Spectrogram 1	1	6661	6673	100	2000	1	S19_20180518_060002.wav_6661	GreyGibbon
7	Spectrogram 1	1	6715	6727	100	2000	1	S19_20180518_060002.wav_6715	GreyGibbon
8	Spectrogram 1	1	6757	6769	100	2000	1	S19_20180518_060002.wav_6757	GreyGibbon
9	Spectrogram 1	1	6811	6823	100	2000	1	S19_20180518_060002.wav_6811	GreyGibbon
10	Spectrogram 1	1	6865	6877	100	2000	1	S19_20180518_060002.wav_6865	GreyGibbon
11	Spectrogram 1	1	6913	6925	100	2000	1	S19_20180518_060002.wav_6913	GreyGibbon
12	Spectrogram 1	1	6979	6991	100	2000	1	S19_20180518_060002.wav_6979	GreyGibbon
13	Spectrogram 1	1	7027	7039	100	2000	1	S19_20180518_060002.wav_7027	GreyGibbon
14	Spectrogram 1	1	7087	7099	100	2000	1	S19_20180518_060002.wav_7087	GreyGibbon
15	Spectrogram 1	1	7147	7159	100	2000	1	S19_20180518_060002.wav_7147	GreyGibbon
