Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	1837	1849	100	2000	0.81	S13_20180306_060002.wav_1837	GreyGibbon
1	Spectrogram 1	1	2779	2791	100	2000	0.95	S13_20180306_060002.wav_2779	GreyGibbon
1	Spectrogram 1	1	3259	3271	100	2000	0.71	S13_20180306_060002.wav_3259	GreyGibbon
2	Spectrogram 1	1	3385	3397	100	2000	0.9	S13_20180306_060002.wav_3385	GreyGibbon
3	Spectrogram 1	1	3475	3487	100	2000	0.76	S13_20180306_060002.wav_3475	GreyGibbon
1	Spectrogram 1	1	3649	3661	100	2000	1	S13_20180306_060002.wav_3649	GreyGibbon
2	Spectrogram 1	1	3739	3751	100	2000	0.95	S13_20180306_060002.wav_3739	GreyGibbon
3	Spectrogram 1	1	3811	3823	100	2000	0.97	S13_20180306_060002.wav_3811	GreyGibbon
4	Spectrogram 1	1	3967	3979	100	2000	0.81	S13_20180306_060002.wav_3967	GreyGibbon
5	Spectrogram 1	1	4057	4069	100	2000	0.5	S13_20180306_060002.wav_4057	GreyGibbon
6	Spectrogram 1	1	4129	4141	100	2000	0.91	S13_20180306_060002.wav_4129	GreyGibbon
7	Spectrogram 1	1	4183	4195	100	2000	0.99	S13_20180306_060002.wav_4183	GreyGibbon
1	Spectrogram 1	1	4261	4273	100	2000	0.53	S13_20180306_060002.wav_4261	GreyGibbon
1	Spectrogram 1	1	6937	6949	100	2000	0.82	S13_20180306_060002.wav_6937	GreyGibbon
