Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	1183	1195	100	2000	0.74	S13_20180629_060002.wav_1183	GreyGibbon
2	Spectrogram 1	1	883	895	100	2000	0.54	S13_20180629_060002.wav_883	GreyGibbon
1	Spectrogram 1	1	1933	1945	100	2000	0.57	S13_20180629_060002.wav_1933	GreyGibbon
1	Spectrogram 1	1	3811	3823	100	2000	0.57	S13_20180629_060002.wav_3811	GreyGibbon
2	Spectrogram 1	1	3829	3841	100	2000	0.84	S13_20180629_060002.wav_3829	GreyGibbon
3	Spectrogram 1	1	3883	3895	100	2000	0.79	S13_20180629_060002.wav_3883	GreyGibbon
4	Spectrogram 1	1	3937	3949	100	2000	0.99	S13_20180629_060002.wav_3937	GreyGibbon
5	Spectrogram 1	1	4069	4081	100	2000	0.76	S13_20180629_060002.wav_4069	GreyGibbon
1	Spectrogram 1	1	4225	4237	100	2000	0.93	S13_20180629_060002.wav_4225	GreyGibbon
2	Spectrogram 1	1	4291	4303	100	2000	0.64	S13_20180629_060002.wav_4291	GreyGibbon
3	Spectrogram 1	1	4333	4345	100	2000	0.9	S13_20180629_060002.wav_4333	GreyGibbon
4	Spectrogram 1	1	4381	4393	100	2000	0.55	S13_20180629_060002.wav_4381	GreyGibbon
5	Spectrogram 1	1	4453	4465	100	2000	0.99	S13_20180629_060002.wav_4453	GreyGibbon
6	Spectrogram 1	1	4537	4549	100	2000	0.99	S13_20180629_060002.wav_4537	GreyGibbon
7	Spectrogram 1	1	4603	4615	100	2000	0.93	S13_20180629_060002.wav_4603	GreyGibbon
8	Spectrogram 1	1	4777	4789	100	2000	0.91	S13_20180629_060002.wav_4777	GreyGibbon
