Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	3529	3541	100	2000	0.99	S12_20180407_060002.wav_3529	GreyGibbon
1	Spectrogram 1	1	3769	3781	100	2000	0.75	S12_20180407_060002.wav_3769	GreyGibbon
2	Spectrogram 1	1	3799	3811	100	2000	0.92	S12_20180407_060002.wav_3799	GreyGibbon
3	Spectrogram 1	1	3853	3865	100	2000	0.84	S12_20180407_060002.wav_3853	GreyGibbon
4	Spectrogram 1	1	3901	3913	100	2000	0.94	S12_20180407_060002.wav_3901	GreyGibbon
5	Spectrogram 1	1	3949	3961	100	2000	0.92	S12_20180407_060002.wav_3949	GreyGibbon
6	Spectrogram 1	1	3967	3979	100	2000	0.99	S12_20180407_060002.wav_3967	GreyGibbon
7	Spectrogram 1	1	4021	4033	100	2000	0.68	S12_20180407_060002.wav_4021	GreyGibbon
8	Spectrogram 1	1	4141	4153	100	2000	0.96	S12_20180407_060002.wav_4141	GreyGibbon
9	Spectrogram 1	1	4201	4213	100	2000	0.99	S12_20180407_060002.wav_4201	GreyGibbon
1	Spectrogram 1	1	4201	4213	100	2000	0.99	S12_20180407_060002.wav_4201	GreyGibbon
2	Spectrogram 1	1	4261	4273	100	2000	1	S12_20180407_060002.wav_4261	GreyGibbon
1	Spectrogram 1	1	6277	6289	100	2000	0.88	S12_20180407_060002.wav_6277	GreyGibbon
2	Spectrogram 1	1	6379	6391	100	2000	0.67	S12_20180407_060002.wav_6379	GreyGibbon
