Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	6439	6451	100	2000	1	S14_20180304_060002.wav_6439	GreyGibbon
2	Spectrogram 1	1	6517	6529	100	2000	1	S14_20180304_060002.wav_6517	GreyGibbon
3	Spectrogram 1	1	6595	6607	100	2000	1	S14_20180304_060002.wav_6595	GreyGibbon
4	Spectrogram 1	1	6709	6721	100	2000	1	S14_20180304_060002.wav_6709	GreyGibbon
5	Spectrogram 1	1	6787	6799	100	2000	1	S14_20180304_060002.wav_6787	GreyGibbon
6	Spectrogram 1	1	6805	6817	100	2000	0.93	S14_20180304_060002.wav_6805	GreyGibbon
7	Spectrogram 1	1	6841	6853	100	2000	0.99	S14_20180304_060002.wav_6841	GreyGibbon
8	Spectrogram 1	1	6883	6895	100	2000	1	S14_20180304_060002.wav_6883	GreyGibbon
9	Spectrogram 1	1	6949	6961	100	2000	0.99	S14_20180304_060002.wav_6949	GreyGibbon
10	Spectrogram 1	1	6973	6985	100	2000	0.98	S14_20180304_060002.wav_6973	GreyGibbon
11	Spectrogram 1	1	7009	7021	100	2000	0.96	S14_20180304_060002.wav_7009	GreyGibbon
12	Spectrogram 1	1	7045	7057	100	2000	0.77	S14_20180304_060002.wav_7045	GreyGibbon
13	Spectrogram 1	1	7075	7087	100	2000	1	S14_20180304_060002.wav_7075	GreyGibbon
14	Spectrogram 1	1	7135	7147	100	2000	0.68	S14_20180304_060002.wav_7135	GreyGibbon
