Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	4957	4969	100	2000	0.93	S19_20180625_060002.wav_4957	GreyGibbon
2	Spectrogram 1	1	4999	5011	100	2000	0.88	S19_20180625_060002.wav_4999	GreyGibbon
3	Spectrogram 1	1	5113	5125	100	2000	0.97	S19_20180625_060002.wav_5113	GreyGibbon
4	Spectrogram 1	1	5173	5185	100	2000	1	S19_20180625_060002.wav_5173	GreyGibbon
5	Spectrogram 1	1	5245	5257	100	2000	1	S19_20180625_060002.wav_5245	GreyGibbon
6	Spectrogram 1	1	5305	5317	100	2000	0.95	S19_20180625_060002.wav_5305	GreyGibbon
1	Spectrogram 1	1	5437	5449	100	2000	1	S19_20180625_060002.wav_5437	GreyGibbon
2	Spectrogram 1	1	5533	5545	100	2000	0.99	S19_20180625_060002.wav_5533	GreyGibbon
3	Spectrogram 1	1	5623	5635	100	2000	1	S19_20180625_060002.wav_5623	GreyGibbon
4	Spectrogram 1	1	5695	5707	100	2000	0.89	S19_20180625_060002.wav_5695	GreyGibbon
5	Spectrogram 1	1	5773	5785	100	2000	0.59	S19_20180625_060002.wav_5773	GreyGibbon
6	Spectrogram 1	1	5965	5977	100	2000	0.94	S19_20180625_060002.wav_5965	GreyGibbon
1	Spectrogram 1	1	7135	7147	100	2000	0.9	S19_20180625_060002.wav_7135	GreyGibbon
