Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	1537	1549	100	2000	0.98	S12_20180307_060002.wav_1537	GreyGibbon
2	Spectrogram 1	1	1561	1573	100	2000	0.91	S12_20180307_060002.wav_1561	GreyGibbon
3	Spectrogram 1	1	1591	1603	100	2000	0.96	S12_20180307_060002.wav_1591	GreyGibbon
4	Spectrogram 1	1	1633	1645	100	2000	0.56	S12_20180307_060002.wav_1633	GreyGibbon
5	Spectrogram 1	1	1657	1669	100	2000	0.85	S12_20180307_060002.wav_1657	GreyGibbon
6	Spectrogram 1	1	1699	1711	100	2000	0.98	S12_20180307_060002.wav_1699	GreyGibbon
7	Spectrogram 1	1	1729	1741	100	2000	0.85	S12_20180307_060002.wav_1729	GreyGibbon
8	Spectrogram 1	1	1765	1777	100	2000	0.96	S12_20180307_060002.wav_1765	GreyGibbon
9	Spectrogram 1	1	1795	1807	100	2000	0.98	S12_20180307_060002.wav_1795	GreyGibbon
1	Spectrogram 1	1	1825	1837	100	2000	0.97	S12_20180307_060002.wav_1825	GreyGibbon
2	Spectrogram 1	1	1873	1885	100	2000	0.98	S12_20180307_060002.wav_1873	GreyGibbon
3	Spectrogram 1	1	1951	1963	100	2000	0.9	S12_20180307_060002.wav_1951	GreyGibbon
1	Spectrogram 1	1	7147	7159	100	2000	0.86	S12_20180307_060002.wav_7147	GreyGibbon
