Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	1939	1951	100	2000	1	S11_20180318_060002.wav_1939	GreyGibbon
2	Spectrogram 1	1	1975	1987	100	2000	1	S11_20180318_060002.wav_1975	GreyGibbon
3	Spectrogram 1	1	2035	2047	100	2000	1	S11_20180318_060002.wav_2035	GreyGibbon
4	Spectrogram 1	1	2077	2089	100	2000	1	S11_20180318_060002.wav_2077	GreyGibbon
5	Spectrogram 1	1	2143	2155	100	2000	1	S11_20180318_060002.wav_2143	GreyGibbon
6	Spectrogram 1	1	2203	2215	100	2000	1	S11_20180318_060002.wav_2203	GreyGibbon
7	Spectrogram 1	1	2245	2257	100	2000	1	S11_20180318_060002.wav_2245	GreyGibbon
8	Spectrogram 1	1	2311	2323	100	2000	1	S11_20180318_060002.wav_2311	GreyGibbon
9	Spectrogram 1	1	2365	2377	100	2000	1	S11_20180318_060002.wav_2365	GreyGibbon
1	Spectrogram 1	1	2545	2557	100	2000	0.67	S11_20180318_060002.wav_2545	GreyGibbon
2	Spectrogram 1	1	2809	2821	100	2000	0.6	S11_20180318_060002.wav_2809	GreyGibbon
3	Spectrogram 1	1	2845	2857	100	2000	0.93	S11_20180318_060002.wav_2845	GreyGibbon
1	Spectrogram 1	1	3031	3043	100	2000	0.62	S11_20180318_060002.wav_3031	GreyGibbon
1	Spectrogram 1	1	6859	6871	100	2000	0.7	S11_20180318_060002.wav_6859	GreyGibbon
