Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	4993	5005	100	2000	0.81	S18_20180425_060002.wav_4993	GreyGibbon
2	Spectrogram 1	1	5041	5053	100	2000	0.99	S18_20180425_060002.wav_5041	GreyGibbon
3	Spectrogram 1	1	5155	5167	100	2000	0.89	S18_20180425_060002.wav_5155	GreyGibbon
4	Spectrogram 1	1	5203	5215	100	2000	0.53	S18_20180425_060002.wav_5203	GreyGibbon
5	Spectrogram 1	1	5263	5275	100	2000	0.99	S18_20180425_060002.wav_5263	GreyGibbon
1	Spectrogram 1	1	5419	5431	100	2000	0.67	S18_20180425_060002.wav_5419	GreyGibbon
2	Spectrogram 1	1	5515	5527	100	2000	0.85	S18_20180425_060002.wav_5515	GreyGibbon
3	Spectrogram 1	1	5551	5563	100	2000	0.99	S18_20180425_060002.wav_5551	GreyGibbon
4	Spectrogram 1	1	5593	5605	100	2000	0.56	S18_20180425_060002.wav_5593	GreyGibbon
5	Spectrogram 1	1	5611	5623	100	2000	0.8	S18_20180425_060002.wav_5611	GreyGibbon
6	Spectrogram 1	1	5629	5641	100	2000	0.79	S18_20180425_060002.wav_5629	GreyGibbon
7	Spectrogram 1	1	5707	5719	100	2000	0.95	S18_20180425_060002.wav_5707	GreyGibbon
8	Spectrogram 1	1	5767	5779	100	2000	0.62	S18_20180425_060002.wav_5767	GreyGibbon
9	Spectrogram 1	1	5785	5797	100	2000	0.96	S18_20180425_060002.wav_5785	GreyGibbon
1	Spectrogram 1	1	6661	6673	100	2000	0.81	S18_20180425_060002.wav_6661	GreyGibbon
2	Spectrogram 1	1	7183	7195	100	2000	0.56	S18_20180425_060002.wav_7183	GreyGibbon
