Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	4795	4807	100	2000	0.99	S19_20180405_060002.wav_4795	GreyGibbon
1	Spectrogram 1	1	4837	4849	100	2000	0.84	S19_20180405_060002.wav_4837	GreyGibbon
2	Spectrogram 1	1	4957	4969	100	2000	0.97	S19_20180405_060002.wav_4957	GreyGibbon
3	Spectrogram 1	1	5083	5095	100	2000	0.99	S19_20180405_060002.wav_5083	GreyGibbon
4	Spectrogram 1	1	5239	5251	100	2000	0.94	S19_20180405_060002.wav_5239	GreyGibbon
5	Spectrogram 1	1	5275	5287	100	2000	1	S19_20180405_060002.wav_5275	GreyGibbon
6	Spectrogram 1	1	5317	5329	100	2000	0.58	S19_20180405_060002.wav_5317	GreyGibbon
7	Spectrogram 1	1	5335	5347	100	2000	1	S19_20180405_060002.wav_5335	GreyGibbon
8	Spectrogram 1	1	5389	5401	100	2000	1	S19_20180405_060002.wav_5389	GreyGibbon
1	Spectrogram 1	1	5437	5449	100	2000	0.87	S19_20180405_060002.wav_5437	GreyGibbon
2	Spectrogram 1	1	5491	5503	100	2000	1	S19_20180405_060002.wav_5491	GreyGibbon
3	Spectrogram 1	1	5557	5569	100	2000	1	S19_20180405_060002.wav_5557	GreyGibbon
4	Spectrogram 1	1	5623	5635	100	2000	1	S19_20180405_060002.wav_5623	GreyGibbon
5	Spectrogram 1	1	5671	5683	100	2000	0.71	S19_20180405_060002.wav_5671	GreyGibbon
6	Spectrogram 1	1	5719	5731	100	2000	1	S19_20180405_060002.wav_5719	GreyGibbon
